playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8479249,2023,Andrew Poturalski,SEA,C,4on5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8479249,2023,Andrew Poturalski,SEA,C,5on4,2,55.0,1.0,-0.17,1.0,0.97,1.0,0.91,1.0,0.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,369.0,0.0,0.0,0.0,0.0,1.15,0.02,0.01,0.02,0.01,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.04,0.04,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.02,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8474009,2023,Nick Bonino,NYR,C,other,45,963.0,21.0,-0.98,0.47,0.66,0.19,0.52,0.19,0.58,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,11.0,3.0,6.0,0.0,4.0,2.0,15.0,9.0,8.0,2933.0,0.0,0.0,0.0,1.0,3.25,2.37,2.35,2.37,2.35,1.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.11,2.26,0.0,0.0,0.0,7.0,5.0,5.0,0.04,0.0,0.0,2.4,2.4,2.38,16.98,2.62,2.39,2.62,2.39,13.0,9.0,8.0,30.0,0.0,3.0,0.0,13.0,4.0,5.0,0.59,0.41,1.62,0.0,0.0,0.0,30.0,22.0,22.0,0.45,0.89,0.89,2.18,2.18,2.08,12.36,6.31,76.0,69.0,0.0,0.01,0.0,1.0,0.0,1.0
8474009,2023,Nick Bonino,NYR,C,all,45,33086.0,809.0,-3.14,0.29,0.56,0.32,0.56,0.35,0.56,385.0,34.28,3.67,2.39,8.4,1.3,18.41,13.84,3.51,3.67,3.52,3.0,1.0,31.0,17.0,17.0,65.0,5.0,1.0,5.0,0.0,6.0,0.0,20.0,16.0,30.0,47.0,4.0,8.0,207.0,10.0,12.0,5.0,33.0,11.0,4.0,1.05,1.37,1.24,1.0,0.0,0.0,66.06,48.0,48.25,3.0,0.5,0.56,1.27,2.9,2.87,2.81,809.0,54.0,168.0,101.0,486.0,92.0,107.0,92.0,518.0,207.0,199.0,130676.0,8.0,4.0,2.0,78.0,187.66,15.24,14.91,15.35,15.02,183.0,75.0,90.0,348.0,8.0,18.0,0.0,205.0,40.0,13.0,5.21,5.15,4.88,3.0,5.0,0.0,351.01,258.0,259.65,2.43,2.94,2.94,14.73,14.77,14.54,344.86,38.2,35.27,37.92,35.01,305.0,171.0,263.0,739.0,32.0,45.0,2.0,341.0,89.0,46.0,10.09,11.15,16.96,13.0,12.0,7.0,727.9,476.0,470.4,5.52,10.6,10.6,33.12,32.91,31.52,130.38,103.94,2437.0,1939.0,0.0,0.0,0.0,0.0,0.0,0.0
8474009,2023,Nick Bonino,NYR,C,5on5,45,26775.0,639.0,-3.14,0.37,0.53,0.38,0.54,0.41,0.54,413.0,31.87,3.31,2.24,8.09,1.24,17.72,12.4,3.15,3.31,3.16,3.0,1.0,28.0,17.0,16.0,61.0,5.0,1.0,5.0,0.0,6.0,0.0,20.0,13.0,27.0,44.0,4.0,8.0,156.0,10.0,9.0,3.0,31.0,11.0,3.0,0.96,1.37,0.97,1.0,0.0,0.0,62.06,45.0,45.25,1.0,0.47,0.56,1.27,2.51,2.48,2.42,639.0,51.0,95.0,89.0,404.0,88.0,83.0,67.0,401.0,156.0,146.0,105856.0,8.0,2.0,1.0,61.0,176.81,12.21,11.91,12.31,12.01,173.0,69.0,87.0,329.0,8.0,17.0,0.0,196.0,38.0,8.0,5.01,4.85,2.34,3.0,5.0,0.0,332.01,242.0,243.65,2.27,2.76,2.76,11.72,11.76,11.57,248.46,20.92,20.16,20.64,19.89,225.0,118.0,201.0,544.0,20.0,32.0,2.0,263.0,60.0,20.0,7.14,7.85,5.93,12.0,5.0,3.0,532.9,343.0,337.4,3.26,6.46,6.46,17.71,17.5,17.19,78.61,69.54,1822.0,1573.0,1.07,0.62,15.0,14.0,12.0,9.0
8474009,2023,Nick Bonino,NYR,C,4on5,45,5330.0,146.0,-2.77,0.04,0.15,0.07,0.17,0.09,0.19,109.0,2.41,0.36,0.15,0.3,0.06,0.69,1.44,0.36,0.36,0.36,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,41.0,0.0,3.0,2.0,2.0,0.0,1.0,0.08,0.0,0.28,0.0,0.0,0.0,3.0,3.0,3.0,2.0,0.04,0.0,0.0,0.39,0.39,0.39,146.0,2.0,62.0,9.0,73.0,4.0,19.0,23.0,100.0,41.0,0.0,7620.0,0.0,0.0,0.0,0.0,7.6,0.67,0.66,0.67,0.66,9.0,2.0,1.0,12.0,0.0,1.0,0.0,9.0,1.0,1.0,0.2,0.19,0.28,0.0,0.0,0.0,12.0,11.0,11.0,0.13,0.19,0.19,0.61,0.61,0.6,77.21,14.22,12.39,14.22,12.39,65.0,43.0,54.0,162.0,12.0,9.0,0.0,63.0,25.0,20.0,2.21,2.9,9.12,1.0,7.0,4.0,162.0,108.0,108.0,1.75,2.95,2.95,13.02,13.02,12.09,2.92,17.17,40.0,200.0,0.0,0.29,0.0,4.0,0.0,4.0
8474009,2023,Nick Bonino,NYR,C,5on4,45,18.0,3.0,0.18,0.0,0.9,0.0,0.83,0.0,0.88,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,792.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.1,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8478493,2023,Joel Eriksson Ek,MIN,C,other,65,5214.0,57.0,59.98,0.52,0.54,0.55,0.39,0.54,0.4,171.0,18.96,6.19,1.61,3.1,0.7,8.2,4.2,5.72,6.19,5.72,5.0,3.0,17.0,7.0,1.0,25.0,13.0,5.0,1.0,1.0,4.0,0.0,10.0,4.0,12.0,19.0,1.0,2.0,58.0,8.0,0.0,0.0,7.0,6.0,11.0,0.22,0.85,5.12,0.0,1.0,4.0,25.0,24.0,24.0,0.0,0.52,0.87,2.57,4.13,4.13,4.05,57.0,18.0,20.0,6.0,13.0,1.0,6.0,17.0,33.0,58.0,47.0,3372.0,2.0,2.0,1.0,4.0,82.03,17.65,16.25,17.65,16.25,77.0,35.0,46.0,158.0,22.0,8.0,1.0,59.0,28.0,25.0,1.77,3.9,11.98,3.0,6.0,13.0,158.0,112.0,112.0,1.92,3.04,3.04,16.54,16.54,15.56,67.04,16.34,15.01,16.34,15.01,61.0,33.0,34.0,128.0,12.0,9.0,1.0,47.0,23.0,24.0,1.79,2.86,11.69,1.0,3.0,8.0,128.0,94.0,94.0,1.51,3.2,3.2,14.65,14.65,13.77,7.1,6.17,55.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0
8478493,2023,Joel Eriksson Ek,MIN,C,all,65,80904.0,1487.0,67.37,0.56,0.47,0.55,0.47,0.55,0.47,132.0,239.15,33.23,20.07,53.46,8.02,114.03,81.2,30.07,33.26,30.06,14.0,17.0,232.0,78.0,58.0,368.0,60.0,29.0,30.0,3.0,41.0,1.0,114.0,95.0,203.0,281.0,21.0,42.0,672.0,151.0,32.0,12.0,186.0,74.0,50.0,4.84,9.73,18.67,7.0,9.0,13.0,369.46,310.0,310.71,5.0,5.03,6.46,9.93,28.33,28.3,26.32,1487.0,304.0,310.0,288.0,585.0,159.0,163.0,284.0,881.0,672.0,695.0,156313.0,42.0,58.0,28.0,46.0,864.84,97.22,89.21,97.33,89.29,840.0,339.0,435.0,1614.0,104.0,100.0,9.0,833.0,226.0,120.0,22.28,28.04,46.9,29.0,32.0,43.0,1612.08,1179.0,1178.72,16.36,20.79,20.91,92.66,92.64,87.27,696.05,76.02,72.04,76.2,72.22,655.0,309.0,375.0,1339.0,75.0,47.0,8.0,706.0,168.0,90.0,20.79,20.81,34.42,26.0,18.0,31.0,1346.41,964.0,970.63,12.08,11.63,11.74,76.35,76.59,73.69,107.52,121.74,2362.0,2648.0,0.0,0.0,0.0,0.0,0.0,0.0
8478493,2023,Joel Eriksson Ek,MIN,C,5on5,65,52083.0,1047.0,67.37,0.55,0.49,0.52,0.49,0.53,0.49,317.0,144.22,13.86,9.3,34.36,4.5,72.61,56.38,12.97,13.88,12.97,6.0,11.0,141.0,50.0,44.0,235.0,31.0,14.0,12.0,1.0,29.0,0.0,74.0,62.0,127.0,177.0,17.0,34.0,384.0,126.0,22.0,10.0,134.0,39.0,18.0,3.48,4.95,5.43,6.0,5.0,3.0,236.46,191.0,191.71,4.0,1.95,3.0,3.97,11.84,11.8,11.29,1047.0,163.0,153.0,236.0,495.0,132.0,117.0,190.0,608.0,384.0,425.0,134314.0,34.0,42.0,20.0,23.0,460.15,39.26,37.74,39.38,37.82,449.0,180.0,248.0,877.0,48.0,39.0,4.0,471.0,118.0,40.0,13.21,14.47,11.58,21.0,19.0,8.0,875.08,629.0,628.72,6.35,8.64,8.76,36.86,36.84,35.98,401.1,32.11,31.26,32.28,31.44,360.0,196.0,238.0,794.0,36.0,17.0,3.0,432.0,92.0,32.0,12.38,11.39,8.33,20.0,10.0,6.0,801.41,556.0,562.63,5.31,3.25,3.7,33.72,33.95,33.34,82.47,87.44,2076.0,2176.0,0.84,1.73,29.0,39.0,26.0,27.0
8478493,2023,Joel Eriksson Ek,MIN,C,4on5,65,9294.0,222.0,66.05,0.03,0.09,0.07,0.08,0.08,0.11,151.0,6.91,0.46,0.28,0.88,0.19,1.91,5.28,0.38,0.46,0.38,0.0,0.0,9.0,0.0,4.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,8.0,1.0,2.0,74.0,4.0,7.0,1.0,7.0,2.0,0.0,0.2,0.27,0.0,1.0,0.0,0.0,13.0,9.0,9.0,1.0,0.07,0.0,0.0,0.53,0.53,0.44,222.0,3.0,137.0,23.0,59.0,8.0,34.0,39.0,141.0,74.0,111.0,11321.0,2.0,6.0,3.0,1.0,16.51,0.89,0.78,0.89,0.78,22.0,0.0,6.0,28.0,2.0,0.0,0.0,18.0,4.0,0.0,0.41,0.47,0.0,2.0,0.0,0.0,28.0,22.0,22.0,0.16,0.0,0.0,1.05,1.05,0.92,194.57,24.92,23.18,24.92,23.18,197.0,71.0,90.0,358.0,25.0,21.0,4.0,191.0,46.0,31.0,5.67,5.69,13.56,4.0,5.0,16.0,358.0,268.0,268.0,4.75,5.19,4.84,24.82,24.82,23.5,2.4,24.28,31.0,342.0,0.05,0.42,4.0,2.0,4.0,2.0
8478493,2023,Joel Eriksson Ek,MIN,C,5on4,65,14313.0,161.0,67.37,0.95,0.88,0.92,0.87,0.92,0.87,218.0,68.25,12.64,8.81,15.01,2.59,30.96,14.99,10.91,12.64,10.91,3.0,3.0,64.0,21.0,9.0,94.0,15.0,9.0,17.0,1.0,8.0,1.0,27.0,23.0,55.0,76.0,2.0,4.0,152.0,13.0,2.0,1.0,38.0,26.0,21.0,0.94,3.57,8.13,0.0,3.0,6.0,94.0,85.0,85.0,0.0,2.48,2.59,3.39,11.73,11.73,10.43,161.0,120.0,0.0,23.0,18.0,18.0,6.0,38.0,99.0,152.0,103.0,7082.0,4.0,8.0,4.0,18.0,305.33,39.33,34.36,39.33,34.36,291.0,124.0,133.0,548.0,32.0,53.0,4.0,285.0,75.0,55.0,6.88,9.1,23.34,3.0,7.0,22.0,548.0,415.0,415.0,7.9,9.12,9.12,38.11,38.11,34.7,26.04,2.11,2.1,2.11,2.1,29.0,7.0,10.0,46.0,2.0,0.0,0.0,29.0,4.0,3.0,0.74,0.53,0.84,1.0,0.0,1.0,46.0,36.0,36.0,0.32,0.0,0.0,2.42,2.42,2.41,14.3,1.9,189.0,28.0,0.0,0.22,0.0,2.0,0.0,2.0
8480848,2023,Ty Dellandrea,DAL,C,other,37,311.0,8.0,4.11,0.53,0.49,0.36,0.46,0.31,0.46,127.0,0.55,0.34,0.03,0.02,0.02,0.36,0.21,0.34,0.34,0.34,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.35,0.35,0.35,8.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,6.0,2.0,3.0,2240.0,2.0,0.0,0.0,0.0,3.06,1.05,0.95,1.05,0.95,3.0,1.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,0.04,0.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,0.08,0.43,0.43,0.7,0.7,0.69,7.04,0.93,0.88,0.93,0.88,8.0,1.0,0.0,9.0,1.0,2.0,1.0,5.0,2.0,2.0,0.23,0.18,0.53,0.0,0.0,1.0,9.0,9.0,9.0,0.15,0.53,0.53,0.56,0.56,0.55,5.9,6.08,56.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
8480848,2023,Ty Dellandrea,DAL,C,all,37,28189.0,643.0,9.0,0.43,0.56,0.45,0.54,0.44,0.54,355.0,46.81,4.83,3.2,10.08,1.6,26.46,20.83,4.57,4.83,4.58,4.0,2.0,46.0,21.0,20.0,87.0,8.0,2.0,5.0,0.0,9.0,1.0,19.0,31.0,44.0,65.0,9.0,18.0,83.0,57.0,9.0,5.0,45.0,17.0,5.0,1.48,1.84,1.51,2.0,0.0,0.0,88.35,67.0,67.73,3.0,0.67,0.94,1.07,4.43,4.45,4.34,643.0,46.0,135.0,85.0,377.0,88.0,85.0,91.0,379.0,83.0,113.0,106856.0,18.0,12.0,6.0,15.0,206.79,18.77,17.95,18.94,18.11,200.0,86.0,115.0,401.0,14.0,23.0,0.0,214.0,50.0,22.0,6.35,5.68,6.74,7.0,7.0,0.0,408.5,286.0,289.98,2.81,5.44,5.44,16.13,16.31,15.96,260.08,24.83,23.88,24.79,23.85,254.0,106.0,132.0,492.0,32.0,14.0,3.0,263.0,71.0,26.0,7.67,8.9,8.26,8.0,14.0,10.0,488.03,360.0,358.21,4.31,2.95,2.95,26.19,26.13,25.53,103.28,82.02,1976.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0
8480848,2023,Ty Dellandrea,DAL,C,5on5,37,23580.0,518.0,9.0,0.54,0.53,0.52,0.53,0.52,0.53,347.0,42.39,3.89,2.98,9.49,1.45,24.94,18.24,3.68,3.88,3.69,4.0,2.0,42.0,19.0,19.0,80.0,8.0,2.0,4.0,0.0,9.0,1.0,18.0,27.0,40.0,59.0,8.0,16.0,52.0,56.0,5.0,5.0,42.0,16.0,3.0,1.33,1.75,0.81,2.0,0.0,0.0,81.35,61.0,61.73,3.0,0.62,0.58,0.71,3.79,3.81,3.75,518.0,44.0,64.0,76.0,334.0,80.0,62.0,80.0,296.0,52.0,69.0,86278.0,16.0,10.0,5.0,11.0,189.92,16.22,15.56,16.39,15.71,184.0,80.0,111.0,375.0,14.0,21.0,0.0,200.0,47.0,17.0,5.94,5.31,4.97,7.0,7.0,0.0,382.5,264.0,267.98,2.59,4.66,4.66,14.15,14.33,14.02,174.14,14.03,13.83,14.0,13.8,165.0,78.0,105.0,348.0,22.0,6.0,1.0,189.0,41.0,13.0,5.23,5.28,3.52,6.0,10.0,6.0,344.03,243.0,241.21,2.28,1.05,1.05,15.25,15.19,15.02,63.91,56.63,1522.0,1347.0,0.75,1.82,24.0,25.0,21.0,19.0
8480848,2023,Ty Dellandrea,DAL,C,4on5,37,4198.0,110.0,7.97,0.14,0.15,0.14,0.15,0.15,0.16,77.0,3.87,0.6,0.19,0.56,0.12,1.15,2.38,0.54,0.6,0.54,0.0,0.0,4.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,29.0,1.0,4.0,0.0,3.0,1.0,1.0,0.15,0.09,0.36,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.04,0.36,0.36,0.28,0.28,0.24,110.0,1.0,67.0,6.0,36.0,6.0,20.0,11.0,73.0,29.0,0.0,6187.0,0.0,0.0,0.0,0.0,13.81,1.5,1.44,1.5,1.44,13.0,5.0,3.0,21.0,0.0,1.0,0.0,13.0,3.0,2.0,0.36,0.37,0.77,0.0,0.0,0.0,21.0,18.0,18.0,0.15,0.36,0.36,1.29,1.29,1.24,77.39,9.59,8.89,9.59,8.89,80.0,26.0,27.0,133.0,8.0,6.0,1.0,68.0,28.0,10.0,2.19,3.44,3.96,2.0,4.0,2.0,133.0,106.0,106.0,1.85,1.37,1.37,10.07,10.07,9.64,2.05,11.47,31.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0
8480848,2023,Ty Dellandrea,DAL,C,5on4,37,100.0,7.0,0.57,0.0,0.86,0.0,0.8,0.0,0.73,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0,4.0,0.0,7.0,1416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.02,0.02,0.02,0.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,1.24,0.21,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8476925,2023,Colton Sissons,NSH,C,other,66,3649.0,76.0,30.61,0.47,0.61,0.55,0.55,0.56,0.56,226.0,7.7,2.33,0.72,1.34,0.37,4.57,2.66,2.21,2.33,2.21,1.0,1.0,5.0,7.0,2.0,14.0,4.0,2.0,1.0,0.0,0.0,0.0,8.0,1.0,3.0,10.0,0.0,0.0,30.0,3.0,0.0,1.0,4.0,4.0,4.0,0.1,0.55,1.69,0.0,0.0,2.0,14.0,12.0,12.0,1.0,0.22,0.31,0.31,2.24,2.24,2.18,76.0,20.0,20.0,6.0,30.0,7.0,3.0,20.0,46.0,30.0,29.0,5229.0,0.0,0.0,0.0,6.0,56.01,12.3,11.63,12.3,11.63,57.0,21.0,29.0,107.0,10.0,8.0,1.0,42.0,15.0,21.0,1.65,1.74,8.92,1.0,0.0,9.0,107.0,78.0,78.0,1.55,1.87,1.87,11.98,11.98,11.64,45.09,13.59,12.35,13.59,12.35,39.0,22.0,28.0,89.0,14.0,11.0,3.0,19.0,19.0,23.0,0.69,2.31,10.6,0.0,4.0,10.0,89.0,61.0,61.0,1.1,4.44,4.44,10.25,10.25,9.56,17.65,11.2,130.0,105.0,0.02,0.0,1.0,0.0,1.0,0.0
